chr start stop chr_12.AA chr_12.BB
chr_12 21100001 21110000 0.00333473829201102 0.00128
chr_12 21110001 21120000 0.00376402203856749 0.00146
chr_12 21120001 21130000 0.00361462809917355 0.0013
chr_12 21130001 21140000 0.00364498622589532 0.00168
chr_12 21140001 21150000 0.00469798898071625 0.00224
chr_12 21150001 21160000 0.00414553719008264 0.00138
chr_12 21160001 21170000 0.00344380165289256 0.00114
chr_12 21170001 21180000 0.0040095867768595 0.00144
chr_12 21180001 21190000 0.00425322314049587 0.00184
chr_12 21190001 21200000 0.00498964187327824 0.0026
chr_12 21200001 21210000 0.00447195592286501 0.00172
chr_12 21210001 21220000 0.00420424242424242 0.00166
chr_12 21220001 21230000 0.00361608815426997 0.00172
chr_12 21230001 21240000 0.00359944903581267 0.00158
chr_12 21240001 21250000 0.00380944903581267 0.00144
chr_12 21250001 21260000 0.00438779614325069 0.001
chr_12 21260001 21270000 0.00409338842975207 0.001
chr_12 21270001 21280000 0.00309269972451791 0.0012
chr_12 21280001 21290000 0.00252914600550964 0.0016
chr_12 21290001 21300000 0.00388768595041322 0.00196
chr_12 21300001 21310000 0.00372358126721763 0.00142
chr_12 21310001 21320000 0.00401399449035813 0.00236
chr_12 21320001 21330000 0.00343804407713499 0.00132
chr_12 21330001 21340000 0.00458633608815427 0.00188
chr_12 21340001 21350000 0.00365537190082645 0.00154
chr_12 21350001 21360000 0.00404826446280992 0.00208
chr_12 21360001 21370000 0.0030903305785124 0.00118
chr_12 21370001 21380000 0.00334730027548209 0.00116
chr_12 21380001 21390000 0.00263515151515152 0.00152
chr_12 21390001 21400000 0.00184953168044077 0.00058
chr_12 21400001 21410000 0.00205269972451791 4e-04
chr_12 21410001 21420000 0.00305914600550964 0.00162
chr_12 21420001 21430000 0.00376674931129477 9e-04
chr_12 21430001 21440000 0.00347495867768595 0.00118
chr_12 21440001 21450000 0.00500151515151515 9e-04
chr_12 21450001 21460000 0.00397578512396694 5e-04
chr_12 21460001 21470000 0.0027036914600551 0.00066
chr_12 21470001 21480000 0.00397845730027548 0.00136
chr_12 21480001 21490000 0.00326487603305785 6e-04
chr_12 21490001 21500000 0.00326066115702479 0.0014
chr_12 21500001 21510000 0.00326115702479339 0.00102
chr_12 21510001 21520000 0.0032833608815427 6e-04
chr_12 21520001 21530000 0.00321506887052342 0.00122
chr_12 21530001 21540000 0.00250964187327824 0.00106
chr_12 21540001 21550000 0.00270449035812672 0.00118
chr_12 21550001 21560000 0.00186396694214876 0.00102
chr_12 21560001 21570000 0.00219162534435262 0.00082
chr_12 21570001 21580000 0.00202584022038568 0.00076
chr_12 21580001 21590000 0.00218308539944904 5e-04
chr_12 21590001 21600000 0.00193537190082645 0.00046
chr_12 21600001 21610000 0.000596914600550964 8e-05
chr_12 21610001 21620000 0.00272093663911846 0.00048
chr_12 21620001 21630000 0.00207338842975207 0.00054
chr_12 21630001 21640000 0.00174586776859504 3e-04
chr_12 21640001 21650000 0.00194322314049587 0.00054
chr_12 21650001 21660000 0.00185498622589532 0.00054
chr_12 21660001 21670000 0.00106523415977961 5e-04
chr_12 21670001 21680000 0.00112661157024793 0.00046
chr_12 21680001 21690000 0.00113462809917355 8e-04
chr_12 21690001 21700000 0.00140231404958678 0.00054
chr_12 21700001 21710000 0.00123561983471074 0.00038
chr_12 21710001 21720000 0.00128440771349862 0.00022
chr_12 21720001 21730000 0.00103330578512397 0.00026
chr_12 21730001 21740000 0.00175754820936639 5e-04
chr_12 21740001 21750000 0.000979173553719008 0.00028
chr_12 21750001 21760000 0.00121110192837466 0.00086
chr_12 21760001 21770000 0.000791652892561983 0.00044
chr_12 21770001 21780000 0.00205438016528926 0.00068
chr_12 21780001 21790000 0.00117523415977961 0.00034
chr_12 21790001 21800000 0.00112355371900826 0.00028
chr_12 21800001 21810000 0.00171300275482094 6e-04
chr_12 21810001 21820000 0.00197961432506887 0.00062
chr_12 21820001 21830000 0.00138614325068871 0.00056
chr_12 21830001 21840000 0.00178090909090909 0.00032
chr_12 21840001 21850000 0.00162179063360882 0.00062
chr_12 21850001 21860000 0.001486391184573 0.00038
chr_12 21860001 21870000 0.00112457300275482 0.00042
chr_12 21870001 21880000 0.000557851239669422 2e-04
chr_12 21880001 21890000 0.00128451790633609 0.00028
chr_12 21890001 21900000 0.00129947658402204 0.00046
chr_12 21900001 21910000 0.00154834710743802 0.00054
chr_12 21910001 21920000 0.0016929476584022 5e-04
chr_12 21920001 21930000 0.00105 6e-04
chr_12 21930001 21940000 0.000966391184573003 4e-04
chr_12 21940001 21950000 0.00253721763085399 0.0018
chr_12 21950001 21960000 0.00108027548209366 0.00048
chr_12 21960001 21970000 0.000664077134986226 0.00026
chr_12 21970001 21980000 0.00113055096418733 0.00096
chr_12 21980001 21990000 0.000569449035812672 6e-04
chr_12 21990001 2.2e+07 0.000898457300275482 0.00026
chr_12 22000001 22010000 0.0011801652892562 0.00048
chr_12 22010001 22020000 0.000873829201101928 0.00048
chr_12 22020001 22030000 0.000196942148760331 2e-04
chr_12 22030001 22040000 0.000476969696969697 0.00048
chr_12 22040001 22050000 0.00133977961432507 0.00032
chr_12 22050001 22060000 0.000804628099173554 0.00048
chr_12 22060001 22070000 0.00113994490358127 0.00076
chr_12 22070001 22080000 0.00110796143250689 0.00076
chr_12 22080001 22090000 0.00119275482093664 0.00066
chr_12 22090001 22100000 0.000772754820936639 4e-04
chr_12 22100001 22110000 0.000683223140495868 0.00046
chr_12 22110001 22120000 0.00051801652892562 0.00066
chr_12 22120001 22130000 0.000699035812672176 7e-04
chr_12 22130001 22140000 0.000479531680440771 0.00048
chr_12 22140001 22150000 0.000735289256198347 0.00038
chr_12 22150001 22160000 0.000535895316804408 0.00048
chr_12 22160001 22170000 0.00112195592286501 0.00098
chr_12 22170001 22180000 0.00160961432506887 0.00124
chr_12 22180001 22190000 0.000517410468319559 0.00052
chr_12 22190001 22200000 0.0012931129476584 0.00136
chr_12 22200001 22210000 0.000611184573002755 4e-04
chr_12 22210001 22220000 0.000722782369146006 0.00058
chr_12 22220001 22230000 0.000659504132231405 0.00072
chr_12 22230001 22240000 0.000407190082644628 0.00066
