pos medtmrca geno interval
14611300 6 BB in
14621300 6 BB in
14631300 4 BB in
14641300 8 BB in
14651300 5 BB in
14661300 4 BB in
14671300 4 BB in
14681300 4 BB in
14691300 5 BB in
14701300 4 BB in
14711300 4 BB in
14721300 4 BB in
14731300 10 BB in
14741300 3 BB in
14751300 2 BB in
14771300 2 BB in
14791300 3 BB in
14801300 18 BB in
14811300 16 BB in
15261300 4 BB in
15271300 4 BB in
15281300 4 BB in
15291300 4 BB in
15301300 4 BB in
15311300 4 BB in
15321300 6 BB in
15331300 4 BB in
15341300 4 BB in
15351300 5 BB in
15361300 5 BB in
15371300 4 BB in
15381300 4 BB in
15401300 4 BB in
15431300 10 BB in
15441300 6 BB in
15461300 6 BB in
15471300 5 BB in
15481300 5 BB in
15491300 6 BB in
15501300 6 BB in
15511300 8 BB in
15521300 7 BB in
15531300 7 BB in
15541300 6 BB in
15551300 6 BB in
15561300 5 BB in
15571300 5 BB in
15581300 4 BB in
15591300 8 BB in
15601300 5 BB in
15611300 4 BB in
15621300 8 BB in
15631300 4 BB in
15641300 4 BB in
15651300 6 BB in
15661300 5 BB in
15671300 5 BB in
15681300 6 BB in
15691300 5 BB in
15701300 6 BB in
15711300 6 BB in
15721300 7 BB in
15731300 9 BB in
15741300 10 BB in
15751300 6 BB in
15761300 11 BB in
15771300 6 BB in
15781300 7 BB in
15791300 4 BB in
15801300 4 BB in
15811300 6 BB in
15821300 5 BB in
15831300 8 BB in
15841300 8 BB in
15851300 6 BB in
15861300 3 BB in
15871300 3 BB in
15881300 9 BB in
15891300 9 BB in
15921300 2 BB in
15941300 2 BB in
15951300 2 BB in
15971300 3 BB in
15981300 3 BB in
15991300 4 BB in
16001300 5 BB in
16011300 8 BB in
16021300 10 BB in
16031300 7 BB in
16041300 6 BB in
16051300 6 BB in
16061300 5 BB in
16071300 10 BB in
16081300 6 BB in
16091300 5 BB in
16101300 6 BB in
16111300 12 BB in
16121300 12 BB in
16131300 6 BB in
16141300 6 BB in
16151300 10 BB in
16161300 6 BB in
16171300 6 BB in
16181300 8 BB in
16191300 6 BB in
16201300 6 BB in
16211300 6 BB in
16221300 6 BB in
16231300 6 BB in
16241300 6 BB in
16251300 10 BB in
16261300 6 BB in
16271300 7 BB in
16281300 8 BB in
16291300 5 BB in
16301300 6 BB in
16311300 10 BB in
16321300 7 BB in
16331300 6 BB in
16341300 7 BB in
16351300 6 BB in
16361300 8 BB in
16371300 8 BB in
16381300 5 BB in
16401300 10 BB in
16411300 4 BB in
16421300 4 BB in
16431300 6 BB in
16441300 8 BB in
16451300 16 BB in
16461300 6 BB in
16471300 10 BB in
16481300 6 BB in
16491300 7 BB in
16501300 6 BB in
16511300 6 BB in
16521300 6 BB in
16531300 11 BB in
16541300 8 BB in
16551300 6 BB in
16561300 5 BB in
16571300 6 BB in
16581300 6 BB in
16591300 4 BB in
16601300 4 BB in
16611300 7 BB in
16621300 10 BB in
16631300 6 BB in
16641300 8 BB in
16651300 8 BB in
16661300 7 BB in
16671300 6 BB in
16681300 10 BB in
16691300 8 BB in
16701300 9 BB in
16711300 8 BB in
16721300 6 BB in
16731300 6 BB in
16741300 12 BB in
16751300 8 BB in
16761300 4 BB in
16771300 4 BB in
16781300 8 BB in
16791300 6 BB in
16801300 7 BB in
16811300 8 BB in
16821300 6 BB in
16831300 6 BB in
16841300 6 BB in
16851300 8 BB in
16861300 8 BB in
16871300 12 BB in
16881300 10 BB in
16891300 10 BB in
16901300 6 BB in
16911300 6 BB in
16921300 8 BB in
16931300 6 BB in
16941300 5 BB in
16951300 4 BB in
16961300 6 BB in
16971300 8 BB in
16981300 16 BB in
16991300 16 BB in
17001300 16 BB in
17011300 3 BB in
17021300 3 BB in
17031300 4 BB in
17041300 4 BB in
17051300 4 BB in
17061300 16 BB in
17071300 16 BB in
17111300 10 BB in
17121300 16 BB in
17531300 8 BB in
17541300 7 BB in
17551300 6 BB in
17561300 12 BB in
17571300 6 BB in
17581300 10 BB in
17591300 6 BB in
17601300 6 BB in
17611300 7 BB in
17621300 14 BB in
17631300 8 BB in
17641300 5 BB in
17651300 6 BB in
17661300 6 BB in
17671300 6 BB in
17681300 6 BB in
17691300 8 BB in
17701300 10 BB in
17711300 8 BB in
17721300 7 BB in
17731300 7 BB in
17741300 5 BB in
17751300 4 BB in
17761300 4 BB in
17781300 4 BB in
17791300 6 BB in
17801300 18 BB in
17811300 13 BB in
17821300 14 BB in
17831300 6 BB in
17841300 7 BB in
17851300 6 BB in
17861300 6 BB in
17871300 9 BB in
17881300 10 BB in
17891300 8 BB in
17901300 8 BB in
17911300 4 BB in
17921300 4 BB in
17931300 5 BB in
17941300 6 BB in
17951300 4 BB in
17961300 8 BB in
17971300 4 BB in
17981300 4 BB in
17991300 5 BB in
18001300 5 BB in
18011300 11 BB in
18021300 3 BB in
18041300 3 BB in
18051300 3 BB in
18061300 3 BB in
18071300 3 BB in
18081300 5 BB in
18091300 4 BB in
18101300 4 BB in
18111300 8 BB in
18121300 8 BB in
18131300 8 BB in
18141300 6 BB in
18151300 8 BB in
18161300 7 BB in
18171300 11 BB in
18181300 6 BB in
18191300 9 BB in
18201300 6 BB in
18211300 8 BB in
18221300 12 BB in
18231300 8 BB in
18241300 4 BB in
18251300 6 BB in
18261300 4 BB in
18271300 4 BB in
18281300 6 BB in
18291300 6 BB in
18301300 12 BB in
18311300 6 BB in
18321300 6 BB in
18331300 4 BB in
18341300 4 BB in
18351300 6 BB in
18361300 14 BB in
18371300 8 BB in
18381300 6 BB in
18391300 14 BB in
18401300 6 BB in
18411300 5 BB in
18421300 7 BB in
18431300 4 BB in
18441300 8 BB in
18451300 6 BB in
18461300 7 BB in
18471300 4 BB in
18491300 4 BB in
18501300 4 BB in
18511300 6 BB in
18521300 6 BB in
18531300 10 BB in
18541300 9 BB in
18551300 10 BB in
18561300 10 BB in
18571300 12 BB in
18581300 7 BB in
18591300 14 BB in
18601300 6 BB in
18611300 10 BB in
18621300 6 BB in
18631300 6 BB in
18641300 6 BB in
18651300 11 BB in
18661300 12 BB in
18671300 6 BB in
18681300 6 BB in
18691300 12 BB in
18701300 16 BB in
18711300 12 BB in
18721300 12 BB in
18731300 6 BB in
18741300 7 BB in
18751300 11 BB in
18761300 11 BB in
18771300 13 BB in
18781300 6 BB in
18791300 7 BB in
18801300 10 BB in
18811300 8 BB in
18821300 10 BB in
18831300 6 BB in
18841300 7 BB in
18851300 8 BB in
18861300 5 BB in
18871300 4 BB in
18881300 4 BB in
18891300 3 BB in
18901300 3 BB in
18911300 3 BB in
18921300 4 BB in
18931300 4 BB in
18941300 5 BB in
18951300 5 BB in
18961300 5 BB in
18971300 5 BB in
18981300 4 BB in
18991300 5 BB in
19001300 4 BB in
19011300 4 BB in
19021300 3 BB in
19031300 3 BB in
19051300 17 BB in
19061300 10 BB in
19071300 16 BB in
19091300 30 BB in
19101300 18 BB in
19111300 22 BB in
19121300 17 BB in
19131300 21 BB in
19141300 11 BB in
19151300 2 BB in
19201300 2 BB in
19211300 2 BB in
19231300 2 BB in
19281300 4 BB in
19291300 4 BB in
19301300 5 BB in
19311300 6 BB in
19321300 6 BB in
19331300 5 BB in
19341300 6 BB in
19351300 4 BB in
19361300 6 BB in
19371300 6 BB in
19381300 4 BB in
19391300 19 BB in
19401300 4 BB in
19411300 4 BB in
19421300 4 BB in
19431300 4 BB in
19441300 4 BB in
19481300 7 BB in
19491300 6 BB in
19501300 8 BB in
19521300 6 BB in
19531300 4 BB in
19541300 5 BB in
19551300 5 BB in
19561300 5 BB in
19571300 4 BB in
19591300 4 BB in
19601300 10 BB in
19611300 6 BB in
19621300 6 BB in
19631300 13 BB in
19641300 9 BB in
19651300 6 BB in
19661300 6 BB in
19671300 4 BB in
19681300 4 BB in
19701300 5 BB in
19711300 6 BB in
19721300 6 BB in
19731300 5 BB in
19741300 5 BB in
19751300 5 BB in
19761300 5 BB in
19771300 5 BB in
19781300 5 BB in
19791300 14 BB in
19801300 10 BB in
19811300 6 BB in
19821300 5 BB in
19831300 5 BB in
19841300 4 BB in
19851300 4 BB in
19861300 8 BB in
19871300 5 BB in
19881300 6 BB in
19891300 3 BB in
19911300 4 BB in
19921300 4 BB in
19931300 3 BB in
19941300 3 BB in
19951300 4 BB in
19961300 4 BB in
19971300 4 BB in
19981300 4 BB in
20001300 4 BB in
20011300 4 BB in
20021300 4 BB in
20031300 4 BB in
20041300 4 BB in
20051300 4 BB in
20071300 3 BB in
20091300 4 BB in
20101300 3 BB in
20111300 4 BB in
20121300 6 BB in
20131300 4 BB in
20141300 4 BB in
20161300 4 BB in
20191300 4 BB in
20221300 4 BB in
20241300 4 BB in
20251300 4 BB in
20261300 4 BB in
20301300 3 BB in
20311300 2 BB in
20331300 3 BB in
20341300 4 BB in
20351300 4 BB in
20381300 3 BB in
20401300 3 BB in
20411300 12 BB in
20421300 16 BB in
20431300 3 BB in
20491300 4 BB in
20501300 4 BB in
20511300 3 BB in
20531300 10 BB in
20541300 4 BB in
20561300 4 BB in
20571300 4 BB in
20581300 3 BB in
20601300 4 BB in
20611300 4 BB in
20631300 16 BB in
20641300 4 BB in
20651300 10 BB in
20661300 5 BB in
20671300 4 BB in
20691300 3 BB in
20701300 3 BB in
20761300 3 BB in
20771300 5 BB in
20781300 4 BB in
20811300 4 BB in
20821300 4 BB in
20831300 10 BB in
20841300 9 BB in
20851300 12 BB in
20861300 9 BB in
20871300 10 BB in
20881300 10 BB in
20891300 15 BB in
20901300 17 BB in
20911300 14 BB in
20921300 18 BB in
20941300 14 BB in
20951300 12 BB in
20961300 10 BB in
20971300 16 BB in
20981300 11 BB in
20991300 14 BB in
21001300 15 BB in
21011300 20 BB in
21021300 11 BB in
21031300 18 BB in
21061300 14 BB in
21071300 12 BB in
21081300 16 BB in
21091300 18 BB in
21101300 12 BB in
21111300 10 BB in
21121300 8 BB in
21131300 11 BB in
21141300 10 BB in
21151300 10 BB in
21161300 7 BB in
21171300 9 BB in
21181300 10 BB in
21191300 11 BB in
21201300 8 BB in
21211300 8 BB in
21221300 8 BB in
21231300 10 BB in
21241300 10 BB in
21251300 13 BB in
21261300 10 BB in
21271300 10 BB in
21281300 12 BB in
21291300 10 BB in
21301300 9 BB in
21311300 11 BB in
21321300 10 BB in
21331300 10 BB in
21341300 14 BB in
21351300 14 BB in
21361300 12 BB in
21371300 14 BB in
21381300 18 BB in
21391300 10 BB in
21401300 10 BB in
21411300 10 BB in
21421300 10 BB in
21431300 4 BB in
21441300 4 BB in
21451300 4 BB in
21461300 4 BB in
21471300 4 BB in
21491300 11 BB in
21501300 12 BB in
21511300 10 BB in
21521300 10 BB in
21531300 12 BB in
21541300 16 BB in
21551300 18 BB in
21571300 3 BB in
21651300 3 BB in
21761300 3 BB in
21771300 3 BB in
21781300 3 BB in
21811300 3 BB in
21821300 3 BB in
21831300 3 BB in
21941300 3 BB in
21951300 4 BB in
21961300 3 BB in
21981300 4 BB in
21991300 4 BB in
22001300 3 BB in
22011300 3 BB in
22031300 3 BB in
22071300 4 BB in
22091300 4 BB in
22131300 4 BB in
22161300 3 BB in
22171300 13 BB in
22181300 2 BB in
22221300 4 BB in
22231300 3 BB out
